"","hhid","catch","cons","sold","cfr"
"172",259,3.36547902546848,3.490114495584,2.73431302795481,3.48208682154095
"173",260,3.26973844067152,3.43584484825881,2.7162336986823,3.48208682154095
"174",262,3.61400174505832,3.57593662415692,2.13690797918079,3.48208682154095
"175",265,3.27738008084154,3.44931644911458,2.88104372371494,3.48208682154095
"176",267,4.0823643267658,3.81418094181411,0,3.48208682154095
"177",269,3.74110214608159,3.48208601876215,2.63647235371294,3.48208682154095
"178",271,3.85663109954112,4.0729280744862,3.01466962212254,3.48208682154095
"179",272,4.03147196155765,3.67351955818016,3.12974447499712,3.48208682154095
"180",275,4.40098805599778,4.56019772159757,3.97186637688401,4.90940544822809
"181",276,4.39922904068901,4.4264185136667,5.04966887417219,4.90940544822809
"182",278,4.30272561440597,4.15453072852082,0,4.90940544822809
"183",279,4.23953269420077,4.15315728833708,4.21775108952789,4.90940544822809
"184",280,4.38864529267547,4.383022848986,0,4.90940544822809
"185",282,3.55048027251685,3.5718238535085,0,4.90940544822809
"186",283,4.16870579314663,4.09989971835362,0,4.90940544822809
"187",284,4.19461203581555,4.25206488183952,0,4.90940544822809
"188",285,4.16147390245361,4.16884911830364,0,4.90940544822809
"189",288,4.42271717691147,4.21440930416226,0,4.90940544822809
"190",289,4.37531263737224,4.37978727425976,0,4.93354047078633
"191",290,4.30856585366605,4.32981053622775,3.39625426336518,4.93354047078633
"192",291,4.2930433580691,4.23260066205729,0,4.93354047078633
"193",292,4.24198209480713,4.19976287298544,3.26409480405254,4.93354047078633
"194",293,4.43622621277455,4.35197487952383,0,4.93354047078633
"195",297,4.74967806478797,4.36833342169258,0,4.93354047078633
"196",300,4.09363391420239,4.28352745908777,3.85402881653953,4.93354047078633
"197",301,4.50341772585274,4.48929946279695,0,4.93354047078633
"198",303,3.82608597038263,3.84434456884703,2.32817908400605,4.93354047078633
"199",304,4.35803506331314,3.43848235311592,4.47814479797889,4.93354047078633
"200",305,4.37194038624878,4.288631972511,3.2035426706142,5.13116823778987
"201",306,4.6170441520507,4.58610380693741,2.65798385658865,5.13116823778987
"202",310,4.34148071190015,4.21621909693514,0,5.13116823778987
"203",311,4.42003822403868,4.44159444448304,0,5.13116823778987
"204",312,4.29627351403173,4.31259785092458,0,5.13116823778987
"205",313,4.25915010682918,4.29686058047099,3.24367912960614,5.13116823778987
"206",316,4.5126960854842,4.37412236054192,0,5.13116823778987
"207",318,4.42412268845669,4.3296251344805,3.70895998794444,5.13116823778987
"208",319,4.30163777602807,4.20506779853387,3.0182809922785,5.13116823778987
"209",320,4.23387937205827,4.1661809101728,0,5.13116823778987
"210",321,4.03924210307978,4.18330285507618,3.68463288092785,4.58852608123803
"211",322,3.79150236809969,4.07604759856497,3.16780662598434,4.58852608123803
"212",323,3.95110584977737,4.04073746537433,4.36726534113049,4.58852608123803
"213",324,4.16477839196332,4.16853666973592,0,4.58852608123803
"214",326,4.04901820989391,4.05222208620213,0,4.58852608123803
"215",329,4.33814279184142,4.32418753847007,2.80142929884168,4.58852608123803
"216",333,4.39801546192136,4.31926166228486,4.68935283775159,4.58852608123803
"217",334,4.0322615429926,3.97059241602419,3.63615252805856,4.58852608123803
"218",335,4.56888944764252,4.27392028310544,4.70714893196721,4.58852608123803
"219",336,4.4292182526727,4.47330409205217,4.68595845583777,4.58852608123803
"220",337,3.12463369892709,3.34316211033554,2.89565095149418,4.71885801800282
"221",338,4.17688673734517,4.36202283734295,4.26351997640981,4.71885801800282
"222",339,3.04961735170994,3.42363435419462,0,5.04495671757113
"223",340,3.96361188809899,3.94377748805471,0,4.71885801800282
"224",342,3.31513065409153,3.34855390476298,3.91750919029688,4.71885801800282
"225",344,3.48545081153408,3.41724745421495,3.29707643356549,4.71885801800282
"226",346,4.03382058735845,3.79325749270122,4.09753935823439,4.71885801800282
"227",347,4.11974888265681,4.14191529898468,0,4.71885801800282
"228",348,3.64307046001226,3.85176269504263,0,4.71885801800282
"229",350,3.90400141089067,4.07543405016242,0,4.71885801800282
"230",351,3.68687422712361,3.45705353418608,0,4.71885801800282
"231",356,4.13216454789124,4.13884256242051,0,4.50151634623791
"232",357,3.90721471106558,3.99998918419867,0,4.50151634623791
"233",358,4.05147472352474,4.05629077284398,0,4.50151634623791
"234",359,3.86911479479074,3.8423908628421,0,4.50151634623791
"235",360,4.46883373127048,4.46883376556782,0,4.50151634623791
"236",361,4.05646701408733,4.16275797348043,0,4.50151634623791
"237",363,3.4796875732683,3.57990744054661,2.705187731934,4.50151634623791
"238",364,4.08344527414242,4.09544988105612,0,4.50151634623791
"239",365,3.99649575797443,4.08822996325082,0,4.50151634623791
"240",368,3.88202581021083,3.8840398488934,0,4.50151634623791
"241",370,4.00475520853777,4.08831970106884,0,4.35485010319177
"242",371,4.1268433104134,4.12817552381987,4.11691020372536,4.35485010319177
"243",374,3.57869950981653,3.4855817777901,0,4.35485010319177
"244",375,4.40424289177271,4.22066241648663,0,4.35485010319177
"245",376,3.93967619160828,3.96883261691234,2.52626628743813,4.35485010319177
"246",378,2.89645807172662,2.89645807535762,0,4.35485010319177
"247",379,4.32862018570341,4.30708426421183,4.07869343684774,4.35485010319177
"248",380,3.39400312717347,3.31697629433978,0,4.35485010319177
"249",381,3.68073591484862,4.1653740653267,3.0318035327173,4.35485010319177
"250",382,4.25657286551266,4.04687685802925,4.26660192005365,4.35485010319177
"251",383,4.20468002116262,4.40395250633323,3.62133651846858,4.35485010319177
"252",384,4.03612648240597,4.12715854407604,3.32236807422802,4.35485010319177
"253",385,4.34846756152169,4.37313426732987,2.87940687978566,5.04495671757113
"254",386,4.2058105937915,4.24898767989422,3.51404082989827,5.04495671757113
"255",388,4.33850545727775,4.31261824691356,2.89552795119879,5.04495671757113
"256",389,3.84627388546297,4.05419554064653,0,5.04495671757113
"257",390,4.13000883736046,4.15627350200156,0,5.04495671757113
"258",393,3.39962652374193,3.66611612640362,3.11769628080508,5.04495671757113
"259",394,3.94069895474824,4.00303406925452,0,5.04495671757113
"260",396,4.32695480699036,4.16393116083372,4.16267070155726,5.04495671757113
"261",397,3.45955340287298,3.51562702912783,2.41268054570489,5.04495671757113
"262",399,4.09033747916522,4.08843966408805,0,5.04495671757113
"263",400,3.80787667806072,3.73207515531229,3.46223063152577,5.04495671757113
"264",401,4.23940401878868,2.66082246697579,0,4.85151821080464
"265",402,4.00433951326059,4.01658264533783,0,4.85151821080464
"266",403,3.70912112399609,3.89433456504502,0,4.85151821080464
"267",405,4.46704160223844,4.46636894242559,0,4.85151821080464
"268",408,4.23185604545103,4.22131326069865,4.1775781680513,4.85151821080464
"269",409,3.50212245139084,3.60233442043174,2.97438717333733,4.85151821080464
"270",412,2.96690121618787,3.36858016458141,2.64586443040904,4.85151821080464
"271",413,4.26728339695998,4.73614931471668,3.98293412802012,4.85151821080464
"272",414,3.3112485568334,3.42577771002806,2.99152942771786,4.85151821080464
"273",415,3.98785343179364,4.00399577638569,2.75641198820674,4.85151821080464
"274",418,4.01509567674038,3.95543505448225,2.94069906417697,4.3140536790902
"275",419,3.08936220195696,4.55778078207152,2.80821934430074,4.3140536790902
"276",420,3.20555425052467,3.59882635615887,2.92533190529424,4.3140536790902
"277",423,2.97107848000892,3.79334390936738,2.6635318909429,4.3140536790902
"278",424,4.13463372593527,4.24423623478866,0,4.3140536790902
"279",425,3.43767219811385,3.87739214506686,3.2019886634315,4.3140536790902
"280",426,2.82626528571592,2.82626528503377,0,4.3140536790902
"281",427,3.18197255787034,4.08672061867309,2.87299834530297,4.3140536790902
"282",429,3.06831246398067,2.81972305189665,3.16771500555872,4.3140536790902
"283",430,3.6139463731347,3.87834549650687,3.1602402554544,4.3140536790902
"284",432,2.92202537921383,3.03496700066869,2.80115792701869,4.3140536790902
"285",435,3.67712416240173,3.72555195672325,0,4.07675462510343
"286",436,3.14555681630533,3.31143897029725,2.43303109558289,4.07675462510343
"287",437,3.33972944533018,3.63151538122845,0,4.07675462510343
"288",438,3.80678497473569,3.94849276999374,0,4.07675462510343
"289",440,3.48431467531133,3.45788792995615,2.52912522909684,4.07675462510343
"290",442,4.2716616002462,4.12424588366932,4.33023817658005,4.07675462510343
"291",443,3.90261634348497,3.71206999978102,4.20526387931226,4.07675462510343
"292",444,2.68199981203332,3.07047047384324,1.19185587130828,4.07675462510343
"293",445,3.82293551171495,3.54267271615595,0,4.07675462510343
"294",446,4.2454685968651,4.18341295592066,0,4.07675462510343
"295",449,4.11090631724486,3.99139414181812,2.65798385658865,4.57395986634062
"296",451,4.1172273565849,4.31999014855251,2.92214487360874,4.57395986634062
"297",452,4.26248842639462,4.20780097202444,4.32475615006428,4.57395986634062
"298",453,3.8257949867927,4.27318551607382,3.43355074855209,4.57395986634062
"299",454,4.49379647600123,4.59387702327876,4.28728243638262,4.57395986634062
"300",458,4.0210056998658,3.65277298017424,3.72368005381495,4.57395986634062
"301",460,4.17991138477927,4.20015393254435,0,4.57395986634062
"302",462,4.21321721351829,4.18876219037268,4.14228583649197,4.57395986634062
"303",463,4.17106581641183,3.31274147265841,4.4389234622279,4.57395986634062
"304",464,4.11144405376876,4.29416729918084,4.03549377527739,4.57395986634062
"305",465,4.19624068940837,4.20317017519959,0,5.02801987338354
"306",466,4.13446749358315,4.13817874700362,0,5.02801987338354
"307",469,3.71913666786251,3.5939567355221,3.92142784776005,5.02801987338354
"308",470,3.90972202347174,4.16591204650962,2.8363392165786,5.02801987338354
"309",472,4.2234592640813,4.31556505644039,4.00116601853808,5.02801987338354
"310",473,3.55788362078196,3.60724942926888,2.65798385658865,5.02801987338354
"311",474,4.11774521765247,4.14637283821306,3.42993329391627,5.02801987338354
"312",475,4.45927993126927,4.45616504353001,0,5.02801987338354
"313",478,3.72544100390967,3.6411786807453,3.81067825737294,5.02801987338354
"314",480,4.38201473123336,4.56141109745459,3.74458747367758,5.02801987338354
"315",482,3.68204847672429,3.63903869933755,2.84652405544401,4.45195772842693
"316",484,4.29080391197578,3.03805175484816,0,4.45195772842693
"317",485,3.23098108484593,3.17053136013931,0,4.45195772842693
"318",486,3.38001749412351,3.46328095339144,0,4.45195772842693
"319",488,3.43921469920647,3.36812749161285,4.01304537055755,4.45195772842693
"320",489,2.94629749095449,3.00112762070528,2.70541437491871,4.45195772842693
"321",491,4.01692022223917,2.99998659846287,2.90303758881795,4.45195772842693
"322",493,4.4301721927705,4.27161591562393,4.34059008137694,4.45195772842693
"323",494,4.66106054130875,4.59955301940061,3.26056665612978,4.45195772842693
"324",495,4.01917931946126,4.14693461688515,2.95456669640015,4.45195772842693
"325",497,3.87337306228743,3.76810712065001,3.93871517521626,5.04727056087527
"326",498,4.45421321453256,4.15889843505816,4.91495099607272,5.04727056087527
"327",500,3.08324326579366,3.16840270602424,0,5.04727056087527
"328",504,4.05048463823533,3.75764021000635,4.40322119538376,5.04727056087527
"329",505,4.49417655104887,4.2009201908044,4.71791298867815,5.04727056087527
"330",507,3.31571285814529,3.52024652188448,0,5.04727056087527
"331",508,4.37981567988685,4.24471058136325,4.53305208454961,5.04727056087527
"332",510,4.47958670115455,4.16769183574578,4.97791980759666,5.04727056087527
"333",511,4.09751640463727,4.05439833408693,3.76887138764725,5.04727056087527
"334",514,3.142767885232,2.94126258335846,0,5.05086654144465
"335",515,3.42964995531139,3.47942333248456,0,5.05086654144465
"336",516,3.15439368446919,3.30747262050928,3.03674157606565,5.05086654144465
"337",519,3.07041815272915,3.09346797123115,2.65798385658865,5.05086654144465
"338",520,3.26054322698493,3.20052363618827,0,5.05086654144465
"339",522,3.43306624076404,3.43306624076404,0,5.05086654144465
"340",523,3.14686677938527,3.13395185105287,0,5.05086654144465
"341",524,3.19062490016899,2.89378782306116,2.65798385658865,5.05086654144465
"342",525,3.35969501065783,3.29530137641317,0,5.05086654144465
"343",526,3.47839836945527,3.7488455070666,4.19744940982977,5.05086654144465
"344",529,3.58271251259835,3.59997085821389,4.05790436828458,4.94073982035403
"345",530,4.16077645774199,4.30058405184914,4.14672924177692,4.94073982035403
"346",531,3.87579158921805,3.94964424873467,0,4.94073982035403
"347",532,3.78400162178064,4.05391348790304,3.30704863185558,4.94073982035403
"348",533,3.7171177883179,3.85063736802889,4.6211721178146,4.94073982035403
"349",536,3.69727443179006,4.06666473931221,2.65798385658865,4.94073982035403
"350",538,3.84228652527905,3.98701993347518,3.35328179864191,4.94073982035403
"351",540,4.26624659128506,4.35028789467468,3.95214770380856,4.94073982035403
"352",541,3.57928340557909,3.59911604139505,0,4.94073982035403
"353",543,4.36504268421529,3.9556122639077,4.73825447422174,4.94073982035403
"354",545,4.00469913205771,4.21576389840735,3.37184980815483,4.66618459325146
"355",546,3.99158215273066,4.05604509333748,0,4.66618459325146
"356",547,4.89491704615491,5.09328064289371,3.46272786690097,4.66618459325146
"357",550,4.35426778208828,4.57944871063599,4.08921219630889,4.66618459325146
"358",551,3.73139352524215,4.20219047613525,3.28561756551142,4.66618459325146
"359",552,4.42968659483732,4.36075331852806,4.55097942364029,4.66618459325146
"360",553,4.69389664256066,4.81103706850517,4.34108097161344,4.66618459325146
"361",555,3.51039457126955,3.68111069460536,3.31581086277355,4.66618459325146
"362",556,4.61944238820727,4.53070104778908,4.04083982968747,4.66618459325146
"363",557,3.11406887160281,3.16195957945606,2.95804164230614,4.66618459325146
"364",562,3.70494734482299,3.59721014993641,0,4.32204778561277
"365",563,3.31601807725022,3.44085539552816,2.7668467325998,4.32204778561277
"366",564,3.38326705821937,3.48920633976392,2.69518920058032,4.32204778561277
"367",565,3.33382337738583,3.32424127100423,0,4.32204778561277
"368",566,4.54288050175868,3.74006079524493,4.86015830790249,4.32204778561277
"369",567,4.16508118443753,4.03818211923449,0,4.32204778561277
"370",570,3.73364558956072,3.55519160610706,3.64799414885165,4.32204778561277
"371",573,3.31540479833949,3.77466898256934,3.22394051309733,4.32204778561277
"372",574,4.14918423496555,4.12872502607735,4.19966667761021,4.32204778561277
"373",576,3.16043263742376,3.16528048240955,2.78076137042081,4.32204778561277
"374",577,4.09612681141266,4.11069023425674,4.10633800465424,4.50925012301613
"375",578,3.86657856006874,3.86719338845556,0,4.50925012301613
"376",581,3.73510900380271,3.88952365682065,0,4.50925012301613
"377",582,3.55772432477424,3.33204388401632,0,4.50925012301613
"378",585,4.55841929534069,4.65422849195325,0,4.50925012301613
"379",586,4.42243447733112,4.3619902537877,0,4.50925012301613
"380",587,3.8306127945805,3.88137924346597,0,4.50925012301613
"381",589,4.30667507747739,4.22366339467467,5.04966887417219,4.50925012301613
"382",590,3.838909438856,4.11246633742695,3.13473440111365,4.50925012301613
"383",592,3.15626575527164,3.43961093308102,3.00425482238863,4.50925012301613
"384",594,4.92478071043123,4.9123367091578,4.93197557504671,4.97502564787512
"385",595,4.46980845835826,4.52620140889415,4.61548434785793,4.97502564787512
"386",597,4.24899624321736,4.30951492577201,3.34361282614154,4.97502564787512
"387",598,4.64023958648621,4.47751382588942,4.61432092184644,4.97502564787512
"388",599,4.40033685847271,4.3999880389331,4.87516703336947,4.97502564787512
"389",601,3.99642484781594,4.05101165174923,0,4.97502564787512
"390",602,4.65347496678855,4.66818556249322,4.5519620264513,4.97502564787512
"391",604,3.22497371029543,3.48836668944168,2.93644394151451,4.97502564787512
"392",605,4.7223684473681,4.57949344549524,5.0569383223032,4.97502564787512
"393",606,4.46122527031892,4.50395789203775,3.40663057283963,4.97502564787512
"394",609,4.47095689438142,4.46964929185877,0,4.94431005306304
"395",610,4.12514514901666,4.31271314931574,2.75886669627055,4.94431005306304
"396",611,4.44129011815642,4.43002982592819,0,4.94431005306304
"397",612,3.57073577949309,3.29647520043937,0,4.94431005306304
"398",613,4.40328562126151,4.41666464318988,0,4.94431005306304
"399",616,4.49867931386539,4.40727574678772,4.74066779067275,4.94431005306304
"400",619,4.6266313799918,4.6439844359734,0,4.94431005306304
